COD. ARTIC.;NOMBRE;STOCK;LISTA 1;LISTA 2;LISTA 3;LISTA 4;CATEGORIA
1734;MOUSE GTC MIG-116R INALAMBRICO ROSA;80,000;775,82;730,18;684,55;593,27;MOUSE
1735;MOUSE GTC MIG-116V INALAMBRICO VERDE;90,000;775,82;730,18;684,55;593,27;MOUSE
1736;MOUSE PAD GTC PAD-013B GAMER EXTRA GRANDE WAR PLAY;10,000;1213,63;1142,24;1070,85;928,07;PAD PARA MOUSE
1737;PARLANTE GTC SPG-120 BLUETOOTH C/ SOPORTE PARA CEL;0,0000;4490,43;4226,29;3962,15;3433,86;PARLANTE PORTATIL
1738;PARLANTE GTC SPG-123B BLUETOOTH VINTAGE STYLE BLAN;0,0000;10194,49;9594,82;8995,14;7795,79;PARLANTE PORTATIL
1739;PARLANTE GTC SPG-123N BLUETOOTH VINTAGE STYLE NEGR;0,0000;10194,49;9594,82;8995,14;7795,79;PARLANTE PORTATIL
1740;PARLANTE GTC SPG-128 BLUETOOTH ;10,000;3640,89;3426,72;3212,55;2784,21;PARLANTE PORTATIL
1741;PARLANTE GTC SPG-131 BLUETOOTH ;20,000;3155,44;2969,82;2784,21;2412,98;PARLANTE PORTATIL
1742;PARLANTE GTC SPG-132B BLUETOOTH KIDS C/RELOJ BLANC;30,000;4611,79;4340,51;4069,23;3526,67;PARLANTE PORTATIL
1743;PARLANTE GTC SPG-132R BLUETOOTH KIDS C/RELOJ ROSA;20,000;4611,79;4340,51;4069,23;3526,67;PARLANTE PORTATIL
1745;KIT GTC ADG-002 PARA LIMPIEZA DE PANTALLAS;50,000;364,09;342,67;321,26;278,42;ARTICULOS VARIOS
1746;SOPORTE GTC BBG-001 DE CELULAR;70,000;728,18;685,34;642,51;556,84;ACCESORIO CELULAR
1747;BASE P/NOTEBOOK GTC CPG-012 METAL NEGRO C/ LUZ;0,0000;1773,30;1668,99;1564,68;1356,06;ACCESORIO NOTEBOOK/TABLET
1748;AURICULAR GTC HSG-155 INTERNO;50,000;554,16;521,56;488,96;423,77;AURICULAR
1749;AURICULAR GTC HSG-156 INTERNO;50,000;554,16;521,56;488,96;423,77;AURICULAR
1750;AURICULAR GTC HSG-175N BLUETOOTH C/MICROFONO NEGRO;50,000;3883,62;3655,17;3426,72;2969,82;AURICULAR
1751;AURICULAR GTC HSG-175N/A BLUETOOTH C/MICROFONO NEG;40,000;3883,62;3655,17;3426,72;2969,82;AURICULAR
1752;AURICULAR GTC HSG-175N/R BLUETOOTH C/MICROF NEGRO/;20,000;3883,62;3655,17;3426,72;2969,82;AURICULAR
1753;AURICULAR GTC HSG-181 C/MICROFONO;80,000;728,18;685,34;642,51;556,84;AURICULAR
1754;HUMIDIFICADOR GTC HDG-001C CELESTE;30,000;1329,98;1251,74;1173,51;1017,04;ARTICULOS VARIOS
1755;HUMIDIFICADOR GTC HDG-001R ROSA;50,000;1329,98;1251,74;1173,51;1017,04;ARTICULOS VARIOS
1756;MOUSE PAD GTC PAD-013A GAMER EXTRA GRANDE SPACE PL;40,000;1213,63;1142,24;1070,85;928,07;PAD PARA MOUSE
1757;MOUSE PAD GTC PAD-015 GAMER EXTRA GRANDE C/LUZ RGB;10,000;3883,62;3655,17;3426,72;2969,82;PAD PARA MOUSE
1758;ESTABILIZADOR FORZA FVR-1202USB-A REG 1200VA/600W;0,0000;4069,23;3797,95;3526,67;3255,38;ESTABILIZADOR/UPS
1759;UPS FORZA NT-752A INTERACTIVE 750VA/375W 4 IRAM;0,0000;10366,01;9674,94;8983,87;8292,80;ESTABILIZADOR/UPS
1760;PROTECTOR SOBRETENSION FORZA FSP-602USB-A 2 USB;10,000;3426,72;3198,27;2969,82;2741,38;ESTABILIZADOR/UPS
1761;MOUSE PAD GTC PAD-014 GAMER C/LUZ RGB PLAY TO W;10,000;2912,71;2741,38;2570,04;2227,37;PAD PARA MOUSE
1762;Toner Alternativo Samsung 6545n 6555nx 6555ng 20k;0,0000;9994,60;9994,60;9994,60;9994,60;CARTUCHO TONER
1763;MF BROTHER MFCT 4500DW A3 COLOR DUPLEX;0,0000;171336,00;171336,00;171336,00;171336,00;IMPRESORA LASER
1764;CARGADOR GTC JPG-027 DE JOYSTICK PLAY ;20,000;4854,52;4568,96;4283,40;3712,28;ACCESORIO GAMER
1765;MOUSE GTC MGG-017 GAMER PLAY TO WIN;0,0000;1551,64;1460,37;1369,10;1186,55;MOUSE
1766;PARLANTE GTC SPG-129 TV HOME THEATRE BLUETOOTH LED;50,000;3640,89;3426,72;3212,55;2784,21;PARLANTE PORTATIL
1767;SMARTPHONE GTC JPG-024 GAMEPAD PLAY TO WIN;30,000;970,90;913,79;856,68;742,46;ACCESORIO GAMER
1768;CAMARA GTC WAC-001 AUTOMATICA INALAMBRICA;30,000;6796,33;6396,54;5996,76;5197,19;ACCESORIO NOTEBOOK/TABLET
1769;SWITCH 16P TP-LINK SG1016DE GIGABIT + 725N X 8;0,0000;23470,20;21905,52;20340,84;18776,16;CONECTIVIDAD
1770;UBIQUITI NANOSTATION 2 LOCO AIRMAX;0,0000;11148,35;10405,12;9661,90;8918,68;CONECTIVIDAD
1771;UBIQUITI AP 2.4 Ghz AIRMAX ROCKET M2;0,0000;19558,50;18254,60;16950,70;15646,80;CONECTIVIDAD
1772;TABLETA WACOM INTUOS PRO MEDIUM;0,0000;82536,87;77034,41;71531,95;66029,50;TABLET
1773;SSD KINGSTON SSD USB 1TB 3.2 GEN 2X2;0,0000;34814,13;32493,19;30172,25;27851,30;DISCO SATA Y USB
1774;MICRO INTEL CORE I7 10700F S1200 ;0,0000;58675,50;54763,80;50852,10;46940,40;PROCESADOR
1775;Escáner Scanner Hp Scanjet Pro 2000 S2 35ppm Duple;0,0000;47117,40;47117,40;47117,40;47117,40;IMPRESORA TINTA
1776;IMPRESORA EPSON FX-890II MATRICIAL;0,0000;97792,50;97792,50;97792,50;97792,50;IMPRESORA MATRIZ DE PUNTO
1777;CARTUCHO ALTER. HP 27 XL ;20,000;2881,62;2712,11;2542,61;2203,59;CARTUCHO TINTA
1778;Unidad Imagen Drum Samsung 6545n Original Scx-r655;0,0000;35695,00;35695,00;35695,00;35695,00;CARTUCHO TONER
1779;Toner Alternativo Para M176 ;0,0000;2141,70;2141,70;2141,70;2141,70;CARTUCHO TONER
1780;Toner Alternativo Ricoh Mp C306 C307 C406 C407 Col;0,0000;4997,30;4997,30;4997,30;4997,30;CARTUCHO TONER
1781;Pantalla Proyector Electrica 120 Pared Techo Contr;0,0000;34267,20;31982,72;27413,76;27413,76;PROYECTOR
1782;PC KIT INTEL I3 10TH-H510-8GB DDR4-SSD 240GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1783;PC KIT INTEL I3 10TH-B460M-16GB DDR4-SSD 480GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1784;PC KIT INTEL I3 10TH-B460A-16GB DDR4-SSD 480GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1785;PC KIT INTEL I3 10TH-B560A-16GB DDR4-SSD 480GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1786;PC KIT INTEL I7 10TH-B460M-16GB DDR4-SSD M.2 120GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1787;PC KIT INTEL I7 10TH-B460A-16GB DDR4-SSD 240GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1788;PC KIT INTEL I7 10TH-B560A-16GB DDR4-SSD 480GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
